,cash,margin,realized_pnl,unrealized_pnl,equity,available
2023-04-12 23:15:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 00:15:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 01:15:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 02:15:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 09:30:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 10:30:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 11:30:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 13:30:00,40999.44460000002,0.0,-7930.0,0.0,40999.44460000002,41359.44460000002
2023-04-13 14:30:00,40987.24900000002,20326.0,-7930.0,-820.0,40167.24900000002,19841.249000000018
2023-04-13 15:30:00,40987.24900000002,20326.0,-7930.0,0.0,40987.24900000002,20661.249000000018
2023-04-13 17:15:00,40987.24900000002,20326.0,-7930.0,500.0,41487.24900000002,21161.249000000018
2023-04-13 18:15:00,40987.24900000002,20326.0,-7930.0,200.0,41187.24900000002,20861.249000000018
2023-04-13 19:15:00,40987.24900000002,20326.0,-7930.0,470.0,41457.24900000002,21131.249000000018
2023-04-13 20:15:00,40987.24900000002,20326.0,-7930.0,170.0,41157.24900000002,20831.249000000018
2023-04-13 21:15:00,40987.24900000002,20326.0,-7930.0,800.0,41787.24900000002,21461.249000000018
2023-04-13 22:15:00,40987.24900000002,20326.0,-7930.0,1020.0,42007.24900000002,21681.249000000018
2023-04-13 23:15:00,40987.24900000002,20326.0,-7930.0,1170.0,42157.24900000002,21831.249000000018
2023-04-14 00:15:00,40987.24900000002,20326.0,-7930.0,1080.0,42067.24900000002,21741.249000000018
2023-04-14 01:15:00,40987.24900000002,20326.0,-7930.0,1450.0,42437.24900000002,22111.249000000018
2023-04-14 02:15:00,40987.24900000002,20326.0,-7930.0,1540.0,42527.24900000002,22201.249000000018
2023-04-14 09:30:00,40987.24900000002,20326.0,-7930.0,1200.0,42187.24900000002,21861.249000000018
2023-04-14 10:30:00,40987.24900000002,20326.0,-7930.0,780.0,41767.24900000002,21441.249000000018
2023-04-14 11:30:00,40987.24900000002,20326.0,-7930.0,240.0,41227.24900000002,20901.249000000018
2023-04-14 13:30:00,40987.24900000002,20326.0,-7930.0,690.0,41677.24900000002,21351.249000000018
2023-04-14 14:30:00,40987.24900000002,20326.0,-7930.0,1210.0,42197.24900000002,21871.249000000018
2023-04-14 15:30:00,40987.24900000002,20326.0,-7930.0,1250.0,42237.24900000002,21911.249000000018
2023-04-14 17:15:00,40987.24900000002,20326.0,-7930.0,1170.0,42157.24900000002,21831.249000000018
2023-04-14 18:15:00,40987.24900000002,20326.0,-7930.0,970.0,41957.24900000002,21631.249000000018
2023-04-14 19:15:00,40987.24900000002,20326.0,-7930.0,1020.0,42007.24900000002,21681.249000000018
2023-04-14 20:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-14 21:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-14 22:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-14 23:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-15 00:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-15 01:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-15 02:15:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-17 09:30:00,41665.01200000002,0.0,-7240.0,0.0,41665.01200000002,42685.01200000002
2023-04-17 10:30:00,41652.70540000001,20511.0,-7240.0,-550.0,41102.70540000001,20591.705400000013
2023-04-17 11:30:00,41652.70540000001,20511.0,-7240.0,0.0,41652.70540000001,21141.705400000013
2023-04-17 13:30:00,41652.70540000001,20511.0,-7240.0,1320.0,42972.70540000001,22461.705400000013
2023-04-17 14:30:00,41652.70540000001,20511.0,-7240.0,2650.0,44302.70540000001,23791.705400000013
2023-04-17 15:30:00,41652.70540000001,20511.0,-7240.0,3310.0,44962.70540000001,24451.705400000013
2023-04-17 17:15:00,41652.70540000001,20511.0,-7240.0,2740.0,44392.70540000001,23881.705400000013
2023-04-17 18:15:00,41652.70540000001,20511.0,-7240.0,2890.0,44542.70540000001,24031.705400000013
2023-04-17 19:15:00,41652.70540000001,20511.0,-7240.0,2700.0,44352.70540000001,23841.705400000013
2023-04-17 20:15:00,41652.70540000001,20511.0,-7240.0,2240.0,43892.70540000001,23381.705400000013
2023-04-17 21:15:00,41652.70540000001,20511.0,-7240.0,1640.0,43292.70540000001,22781.705400000013
2023-04-17 22:15:00,41652.70540000001,20511.0,-7240.0,1110.0,42762.70540000001,22251.705400000013
2023-04-17 23:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 00:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 01:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 02:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 09:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 10:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 11:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 13:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 14:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 15:30:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 17:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 18:15:00,42640.33880000001,0.0,-6240.0,0.0,42640.33880000001,43750.33880000001
2023-04-18 19:15:00,42627.87860000001,20767.0,-6240.0,0.0,42627.87860000001,21860.87860000001
2023-04-18 20:15:00,42627.87860000001,20767.0,-6240.0,-70.0,42557.87860000001,21790.87860000001
2023-04-18 21:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-18 22:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-18 23:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 00:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 01:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 02:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 09:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 10:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 11:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 13:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 14:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 15:30:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 17:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 18:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 19:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 20:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 21:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 22:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-19 23:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-20 00:15:00,41875.46280000001,0.0,-6980.0,0.0,41875.46280000001,41805.46280000001
2023-04-20 01:15:00,41863.221000000005,20403.0,-6980.0,0.0,41863.221000000005,21460.221000000005
2023-04-20 02:15:00,41863.221000000005,20403.0,-6980.0,0.0,41863.221000000005,21460.221000000005
2023-04-20 09:30:00,41863.221000000005,20403.0,-6980.0,-630.0,41233.221000000005,20830.221000000005
2023-04-20 10:30:00,41863.221000000005,20403.0,-6980.0,50.0,41913.221000000005,21510.221000000005
2023-04-20 11:30:00,41863.221000000005,20403.0,-6980.0,-380.0,41483.221000000005,21080.221000000005
2023-04-20 13:30:00,41863.221000000005,20403.0,-6980.0,-550.0,41313.221000000005,20910.221000000005
2023-04-20 14:30:00,41863.221000000005,20403.0,-6980.0,300.0,42163.221000000005,21760.221000000005
2023-04-20 15:30:00,41863.221000000005,20403.0,-6980.0,290.0,42153.221000000005,21750.221000000005
2023-04-20 17:15:00,41863.221000000005,20403.0,-6980.0,-80.0,41783.221000000005,21380.221000000005
2023-04-20 18:15:00,41863.221000000005,20403.0,-6980.0,-620.0,41243.221000000005,20840.221000000005
2023-04-20 19:15:00,41863.221000000005,20403.0,-6980.0,-440.0,41423.221000000005,21020.221000000005
2023-04-20 20:15:00,41863.221000000005,20403.0,-6980.0,-420.0,41443.221000000005,21040.221000000005
2023-04-20 21:15:00,41863.221000000005,20403.0,-6980.0,-10.0,41853.221000000005,21450.221000000005
2023-04-20 22:15:00,41863.221000000005,20403.0,-6980.0,720.0,42583.221000000005,22180.221000000005
2023-04-20 23:15:00,41863.221000000005,20403.0,-6980.0,-20.0,41843.221000000005,21440.221000000005
2023-04-21 00:15:00,41863.221000000005,20403.0,-6980.0,-430.0,41433.221000000005,21030.221000000005
2023-04-21 01:15:00,41863.221000000005,20403.0,-6980.0,-700.0,41163.221000000005,20760.221000000005
2023-04-21 02:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 09:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 10:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 11:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 13:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 14:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 15:30:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 17:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 18:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 19:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 20:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 21:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 22:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-21 23:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-22 00:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-22 01:15:00,40821.041000000005,0.0,-8010.0,0.0,40821.041000000005,40121.041000000005
2023-04-22 02:15:00,40808.9924,20081.0,-8010.0,-330.0,40478.9924,20397.992400000003
2023-04-24 09:30:00,40808.9924,20081.0,-8010.0,0.0,40808.9924,20727.992400000003
2023-04-24 10:30:00,40808.9924,20081.0,-8010.0,-410.0,40398.9924,20317.992400000003
2023-04-24 11:30:00,38517.0806,0.0,-10290.0,0.0,38517.0806,38107.0806
2023-04-24 13:30:00,38517.0806,0.0,-10290.0,0.0,38517.0806,38107.0806
2023-04-24 14:30:00,38517.0806,0.0,-10290.0,0.0,38517.0806,38107.0806
2023-04-24 15:30:00,38517.0806,0.0,-10290.0,0.0,38517.0806,38107.0806
2023-04-24 17:15:00,38505.116,19941.0,-10290.0,-170.0,38335.116,18394.116
2023-04-24 18:15:00,38505.116,19941.0,-10290.0,0.0,38505.116,18564.116
2023-04-24 19:15:00,38505.116,19941.0,-10290.0,10.0,38515.116,18574.116
2023-04-24 20:15:00,38505.116,19941.0,-10290.0,-190.0,38315.116,18374.116
2023-04-24 21:15:00,38505.116,19941.0,-10290.0,-240.0,38265.116,18324.116
2023-04-24 22:15:00,38505.116,19941.0,-10290.0,-280.0,38225.116,18284.116
2023-04-24 23:15:00,38505.116,19941.0,-10290.0,-970.0,37535.116,17594.116
2023-04-25 00:15:00,38505.116,19941.0,-10290.0,-1170.0,37335.116,17394.116
2023-04-25 01:15:00,38505.116,19941.0,-10290.0,-1140.0,37365.116,17424.116
2023-04-25 02:15:00,38505.116,19941.0,-10290.0,-1000.0,37505.116,17564.116
2023-04-25 09:30:00,38505.116,19941.0,-10290.0,-110.0,38395.116,18454.116
2023-04-25 10:30:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 11:30:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 13:30:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 14:30:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 15:30:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 17:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 18:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 19:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 20:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 21:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 22:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-25 23:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-26 00:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-26 01:15:00,35743.3164,0.0,-13040.0,0.0,35743.3164,35633.3164
2023-04-26 02:15:00,35731.57260000001,19573.0,-13040.0,-1940.0,33791.57260000001,14218.572600000007
2023-04-26 09:30:00,35731.57260000001,19573.0,-13040.0,0.0,35731.57260000001,16158.572600000007
2023-04-26 10:30:00,35731.57260000001,19573.0,-13040.0,1080.0,36811.57260000001,17238.572600000007
2023-04-26 11:30:00,35731.57260000001,19573.0,-13040.0,2160.0,37891.57260000001,18318.572600000007
2023-04-26 13:30:00,35731.57260000001,19573.0,-13040.0,2520.0,38251.57260000001,18678.572600000007
2023-04-26 14:30:00,35731.57260000001,19573.0,-13040.0,2360.0,38091.57260000001,18518.572600000007
2023-04-26 15:30:00,35731.57260000001,19573.0,-13040.0,1970.0,37701.57260000001,18128.572600000007
2023-04-26 17:15:00,35731.57260000001,19573.0,-13040.0,1810.0,37541.57260000001,17968.572600000007
2023-04-26 18:15:00,35731.57260000001,19573.0,-13040.0,1050.0,36781.57260000001,17208.572600000007
2023-04-26 19:15:00,35731.57260000001,19573.0,-13040.0,630.0,36361.57260000001,16788.572600000007
2023-04-26 20:15:00,35731.57260000001,19573.0,-13040.0,2190.0,37921.57260000001,18348.572600000007
2023-04-26 21:15:00,35731.57260000001,19573.0,-13040.0,2090.0,37821.57260000001,18248.572600000007
2023-04-26 22:15:00,35731.57260000001,19573.0,-13040.0,1390.0,37121.57260000001,17548.572600000007
2023-04-26 23:15:00,35731.57260000001,19573.0,-13040.0,1490.0,37221.57260000001,17648.572600000007
2023-04-27 00:15:00,35731.57260000001,19573.0,-13040.0,1520.0,37251.57260000001,17678.572600000007
2023-04-27 01:15:00,35731.57260000001,19573.0,-13040.0,1500.0,37231.57260000001,17658.572600000007
2023-04-27 02:15:00,35731.57260000001,19573.0,-13040.0,950.0,36681.57260000001,17108.572600000007
2023-04-27 09:30:00,35731.57260000001,19573.0,-13040.0,1100.0,36831.57260000001,17258.572600000007
2023-04-27 10:30:00,35731.57260000001,19573.0,-13040.0,1630.0,37361.57260000001,17788.572600000007
2023-04-27 11:30:00,35731.57260000001,19573.0,-13040.0,1160.0,36891.57260000001,17318.572600000007
2023-04-27 13:30:00,35731.57260000001,19573.0,-13040.0,1560.0,37291.57260000001,17718.572600000007
2023-04-27 14:30:00,35731.57260000001,19573.0,-13040.0,1890.0,37621.57260000001,18048.572600000007
2023-04-27 15:30:00,35731.57260000001,19573.0,-13040.0,1760.0,37491.57260000001,17918.572600000007
2023-04-27 17:15:00,35731.57260000001,19573.0,-13040.0,1850.0,37581.57260000001,18008.572600000007
2023-04-27 18:15:00,35731.57260000001,19573.0,-13040.0,1670.0,37401.57260000001,17828.572600000007
2023-04-27 19:15:00,35731.57260000001,19573.0,-13040.0,1930.0,37661.57260000001,18088.572600000007
2023-04-27 20:15:00,35731.57260000001,19573.0,-13040.0,2050.0,37781.57260000001,18208.572600000007
2023-04-27 21:15:00,35731.57260000001,19573.0,-13040.0,1830.0,37561.57260000001,17988.572600000007
2023-04-27 22:15:00,35731.57260000001,19573.0,-13040.0,2420.0,38151.57260000001,18578.572600000007
2023-04-27 23:15:00,35731.57260000001,19573.0,-13040.0,2450.0,38181.57260000001,18608.572600000007
2023-04-28 00:15:00,35731.57260000001,19573.0,-13040.0,3150.0,38881.57260000001,19308.572600000007
2023-04-28 01:15:00,35731.57260000001,19573.0,-13040.0,3170.0,38901.57260000001,19328.572600000007
2023-04-28 02:15:00,35731.57260000001,19573.0,-13040.0,3820.0,39551.57260000001,19978.572600000007
2023-04-28 09:30:00,35731.57260000001,19573.0,-13040.0,3070.0,38801.57260000001,19228.572600000007
2023-04-28 10:30:00,35731.57260000001,19573.0,-13040.0,3610.0,39341.57260000001,19768.572600000007
2023-04-28 11:30:00,35731.57260000001,19573.0,-13040.0,3290.0,39021.57260000001,19448.572600000007
2023-04-28 13:30:00,35731.57260000001,19573.0,-13040.0,3490.0,39221.57260000001,19648.572600000007
2023-04-28 14:30:00,35731.57260000001,19573.0,-13040.0,3370.0,39101.57260000001,19528.572600000007
2023-04-28 15:30:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 17:15:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 18:15:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 19:15:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 20:15:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 21:15:00,38009.6914,0.0,-10750.0,0.0,38009.6914,41379.6914
2023-04-28 22:15:00,37997.719000000005,19954.0,-10750.0,-60.0,37937.719000000005,17983.719000000005
2023-04-28 23:15:00,37997.719000000005,19954.0,-10750.0,0.0,37997.719000000005,18043.719000000005
2023-04-29 00:15:00,37997.719000000005,19954.0,-10750.0,300.0,38297.719000000005,18343.719000000005
2023-04-29 01:15:00,37997.719000000005,19954.0,-10750.0,510.0,38507.719000000005,18553.719000000005
2023-04-29 02:15:00,37997.719000000005,19954.0,-10750.0,450.0,38447.719000000005,18493.719000000005
2023-05-02 02:15:00,37997.719000000005,19954.0,-10750.0,470.0,38467.719000000005,18513.719000000005
2023-05-02 09:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 10:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 11:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 13:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 14:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 15:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 17:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 18:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 19:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 20:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 21:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 22:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-02 23:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 00:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 01:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 02:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 09:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 10:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 11:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 13:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 14:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 15:30:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 17:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 18:15:00,36005.8654,0.0,-12730.0,0.0,36005.8654,36475.8654
2023-05-03 19:15:00,35994.1108,19591.0,-12730.0,20.0,36014.1108,16423.110800000002
2023-05-03 20:15:00,35994.1108,19591.0,-12730.0,-60.0,35934.1108,16343.110800000002
2023-05-03 21:15:00,35994.1108,19591.0,-12730.0,-120.0,35874.1108,16283.110800000002
2023-05-03 22:15:00,35994.1108,19591.0,-12730.0,-20.0,35974.1108,16383.110800000002
2023-05-03 23:15:00,35994.1108,19591.0,-12730.0,380.0,36374.1108,16783.110800000002
2023-05-04 00:15:00,35994.1108,19591.0,-12730.0,420.0,36414.1108,16823.110800000002
2023-05-04 01:15:00,35994.1108,19591.0,-12730.0,450.0,36444.1108,16853.110800000002
2023-05-04 02:15:00,35994.1108,19591.0,-12730.0,660.0,36654.1108,17063.110800000002
2023-05-04 09:30:00,35994.1108,19591.0,-12730.0,630.0,36624.1108,17033.110800000002
2023-05-04 10:30:00,35994.1108,19591.0,-12730.0,2900.0,38894.1108,19303.110800000002
2023-05-04 11:30:00,35994.1108,19591.0,-12730.0,2900.0,38894.1108,19303.110800000002
2023-05-04 13:30:00,35994.1108,19591.0,-12730.0,2620.0,38614.1108,19023.110800000002
2023-05-04 14:30:00,35994.1108,19591.0,-12730.0,2240.0,38234.1108,18643.110800000002
2023-05-04 15:30:00,35994.1108,19591.0,-12730.0,2760.0,38754.1108,19163.110800000002
2023-05-04 17:15:00,35994.1108,19591.0,-12730.0,3230.0,39224.1108,19633.110800000002
2023-05-04 18:15:00,35994.1108,19591.0,-12730.0,3180.0,39174.1108,19583.110800000002
2023-05-04 19:15:00,35994.1108,19591.0,-12730.0,3040.0,39034.1108,19443.110800000002
2023-05-04 20:15:00,35994.1108,19591.0,-12730.0,2990.0,38984.1108,19393.110800000002
2023-05-04 21:15:00,35994.1108,19591.0,-12730.0,2550.0,38544.1108,18953.110800000002
2023-05-04 22:15:00,35994.1108,19591.0,-12730.0,3240.0,39234.1108,19643.110800000002
2023-05-04 23:15:00,35994.1108,19591.0,-12730.0,2720.0,38714.1108,19123.110800000002
2023-05-05 00:15:00,35994.1108,19591.0,-12730.0,2740.0,38734.1108,19143.110800000002
2023-05-05 01:15:00,35994.1108,19591.0,-12730.0,2880.0,38874.1108,19283.110800000002
2023-05-05 02:15:00,35994.1108,19591.0,-12730.0,3130.0,39124.1108,19533.110800000002
2023-05-05 09:30:00,35994.1108,19591.0,-12730.0,3960.0,39954.1108,20363.110800000002
2023-05-05 10:30:00,35994.1108,19591.0,-12730.0,3480.0,39474.1108,19883.110800000002
2023-05-05 11:30:00,35994.1108,19591.0,-12730.0,3980.0,39974.1108,20383.110800000002
2023-05-05 13:30:00,35994.1108,19591.0,-12730.0,4370.0,40364.1108,20773.110800000002
2023-05-05 14:30:00,35994.1108,19591.0,-12730.0,3810.0,39804.1108,20213.110800000002
2023-05-05 15:30:00,35994.1108,19591.0,-12730.0,4080.0,40074.1108,20483.110800000002
2023-05-05 17:15:00,35994.1108,19591.0,-12730.0,3900.0,39894.1108,20303.110800000002
2023-05-05 18:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-05 19:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-05 20:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-05 21:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-05 22:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-05 23:15:00,39812.1264,0.0,-8900.0,0.0,39812.1264,43712.1264
2023-05-06 00:15:00,39800.076,20084.0,-8900.0,-520.0,39280.076,19196.076
2023-05-06 01:15:00,39800.076,20084.0,-8900.0,0.0,39800.076,19716.076
2023-05-06 02:15:00,39800.076,20084.0,-8900.0,-120.0,39680.076,19596.076
2023-05-08 09:30:00,39800.076,20084.0,-8900.0,-320.0,39480.076,19396.076
2023-05-08 10:30:00,39800.076,20084.0,-8900.0,820.0,40620.076,20536.076
2023-05-08 11:30:00,39800.076,20084.0,-8900.0,660.0,40460.076,20376.076
2023-05-08 13:30:00,39800.076,20084.0,-8900.0,820.0,40620.076,20536.076
2023-05-08 14:30:00,39800.076,20084.0,-8900.0,1020.0,40820.076,20736.076
2023-05-08 15:30:00,39800.076,20084.0,-8900.0,1610.0,41410.076,21326.076
2023-05-08 17:15:00,39800.076,20084.0,-8900.0,1740.0,41540.076,21456.076
2023-05-08 18:15:00,39800.076,20084.0,-8900.0,1720.0,41520.076,21436.076
2023-05-08 19:15:00,39800.076,20084.0,-8900.0,1690.0,41490.076,21406.076
2023-05-08 20:15:00,39800.076,20084.0,-8900.0,1630.0,41430.076,21346.076
2023-05-08 21:15:00,39800.076,20084.0,-8900.0,1730.0,41530.076,21446.076
2023-05-08 22:15:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-08 23:15:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 00:15:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 01:15:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 02:15:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 09:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 10:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 11:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 13:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 14:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
2023-05-09 15:30:00,40757.9674,0.0,-7930.0,0.0,40757.9674,42487.9674
